set_id,fleet,year,month,day,lat,lon,hooks,sst,buoys,green,hawksbill,oliveridley,leatherback,loggerhead,turtle,total,turtle_CPUE,turtle_YN,fleetnr,sstcat,hookscat,buoyscat,cluster_label
10451_31,JV,2012,5,27,-34.67,25.31,2988,22.73,249,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10451_32,JV,2012,5,28,-34.75,24.75,2988,21.26,249,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10451_33,JV,2012,5,30,-34.92,24.92,2424,23.64,205,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
10451_34,JV,2012,5,30,-34.93,24.77,2916,23.41,243,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10451_35,JV,2012,5,31,-34.93,24.63,3024,23.23,252,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
10451_36,JV,2012,6,2,-34.95,24.68,3024,23.82,252,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
10451_37,JV,2012,6,3,-34.85,24.98,3012,23.84,251,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
10451_38,JV,2012,6,3,-34.75,25.23,3096,22.8,258,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
10451_39,JV,2012,6,4,-34.73,23.06,3036,22.3,253,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
10451_40,JV,2012,6,5,-34.79,24.95,3012,22.22,251,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
10451_41,JV,2012,6,6,-34.77,25.12,3024,23.08,252,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
10451_42,JV,2012,6,10,-34.03,26.93,2880,22.68,250,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10451_43,JV,2012,6,11,-34.02,27.02,2988,22.98,249,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_1,JV,2012,4,28,-34.64,25.93,2530,22.1,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_2,JV,2012,4,29,-34.63,25.84,2530,21.6,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_3,JV,2012,5,1,-34.62,25.83,2530,24.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_4,JV,2012,5,2,-34.62,25.94,2530,19.6,230,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10455_5,JV,2012,5,3,-34.62,25.84,2200,22.9,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
10455_6,JV,2012,5,5,-34.62,25.84,2530,21.1,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_7,JV,2012,5,6,-34.6,25.77,2530,23.7,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_8,JV,2012,5,7,-34.62,25.9,2530,21.6,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_9,JV,2012,5,8,-34.61,25.89,2530,26.7,230,0,0,0,0,0,0,0,0.0,0,1,5,5,2,1
10455_10,JV,2012,5,9,-34.6,25.82,2530,20.2,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_11,JV,2012,5,10,-34.6,25.75,2530,20.2,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_12,JV,2012,5,11,-34.62,25.79,2530,18.5,230,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10455_13,JV,2012,5,13,-35.92,23.77,1980,23.9,180,0,0,0,0,0,0,0,0.0,0,1,4,3,1,1
10455_14,JV,2012,5,14,-34.57,25.72,2530,21.9,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_15,JV,2012,5,15,-34.53,25.57,2530,21.6,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10455_16,JV,2012,5,16,-34.55,25.65,2530,19.0,230,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10463_1,JV,2012,5,7,-34.68,25.55,3000,20.2,250,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
10463_2,JV,2012,5,7,-34.68,25.71,3060,20.3,255,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
10463_3,JV,2012,5,8,-34.73,25.66,2607,20.9,237,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10463_4,JV,2012,5,9,-34.67,25.74,2783,20.8,253,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10463_5,JV,2012,5,11,-36.2,23.07,2431,18.9,221,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
10463_6,JV,2012,5,11,-36.72,21.53,3048,19.4,254,0,0,0,0,0,0,0,0.0,0,1,3,6,3,1
10463_7,JV,2012,5,12,-36.73,21.24,3024,19.7,252,0,0,0,0,0,0,0,0.0,0,1,3,6,3,1
10463_8,JV,2012,5,13,-36.92,21.08,2844,20.8,237,0,0,0,1,0,0,1,0.35,1,1,4,5,2,1
10463_9,JV,2012,5,14,-37.87,21.24,2860,18.2,260,0,0,0,0,0,0,0,0.0,0,1,3,5,3,1
10463_10,JV,2012,5,17,-34.81,24.92,2519,20.3,229,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10463_11,JV,2012,5,21,-34.5,25.75,2607,22.8,237,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10463_12,JV,2012,5,22,-34.51,25.58,2794,21.9,254,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10463_13,JV,2012,5,23,-34.5,25.63,2860,21.1,260,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10463_14,JV,2012,5,24,-34.49,25.57,2893,22.1,263,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10463_15,JV,2012,5,25,-34.49,25.74,2585,21.6,235,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10463_16,JV,2012,5,26,-34.49,25.77,2695,22.1,245,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10463_17,JV,2012,5,26,-34.57,25.5,2684,22.6,244,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10463_18,JV,2012,5,28,-34.49,25.8,2706,21.0,246,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10463_19,JV,2012,5,29,-34.49,25.77,2772,20.7,252,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10463_20,JV,2012,5,30,-34.53,25.54,1672,23.0,154,0,0,0,0,0,0,0,0.0,0,1,4,3,1,1
10463_21,JV,2012,5,31,-34.49,25.7,2794,22.8,254,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10463_22,JV,2012,6,1,-34.48,25.63,2695,22.9,245,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10463_23,JV,2012,6,1,-34.65,25.43,2706,22.4,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10463_24,JV,2012,6,2,-34.66,25.39,2794,22.0,254,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10463_25,JV,2012,6,3,-34.65,25.34,2772,22.3,252,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10463_26,JV,2012,6,4,-34.67,25.42,2882,22.1,262,0,0,0,0,0,0,0,0.0,0,1,4,5,3,1
10470_1,JV,2012,5,17,-32.52,29.3,2761,24.4,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
10470_2,JV,2012,5,18,-32.09,29.82,2860,24.4,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
10470_3,JV,2012,5,18,-31.82,29.78,2849,24.1,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
10470_4,JV,2012,5,19,-31.77,29.96,3080,23.0,20,0,0,0,0,0,0,0,0.0,0,1,4,6,1,2
10470_5,JV,2012,5,20,-31.75,29.96,2959,23.3,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
10470_6,JV,2012,5,21,-31.82,29.85,3036,23.4,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,2
10470_7,JV,2012,5,22,-31.97,29.52,3113,23.3,20,0,0,0,0,0,0,0,0.0,0,1,4,6,1,2
10470_8,JV,2012,5,24,-33.72,27.71,1760,24.0,12,0,0,0,0,0,0,0,0.0,0,1,4,3,1,2
10470_9,JV,2012,5,25,-34.43,25.76,2750,21.5,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_10,JV,2012,5,26,-34.44,25.89,2541,23.3,16,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_11,JV,2012,5,27,-34.43,25.67,2596,21.6,17,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_12,JV,2012,5,28,-34.42,25.95,2629,20.8,17,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_13,JV,2012,5,29,-34.43,25.86,2827,21.2,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_14,JV,2012,5,30,-34.51,25.69,2090,20.9,14,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
10470_15,JV,2012,5,31,-34.44,25.89,2651,22.9,17,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_16,JV,2012,6,2,-35.74,22.99,3058,22.3,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_17,JV,2012,6,4,-34.49,25.69,3014,22.0,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_18,JV,2012,6,5,-34.52,25.86,3025,20.4,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_19,JV,2012,6,6,-34.5,25.73,2860,21.3,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_20,JV,2012,6,7,-34.52,25.9,2695,20.5,17,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_21,JV,2012,6,11,-34.48,25.84,2970,20.8,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_22,JV,2012,6,12,-34.47,25.65,2728,21.4,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_23,JV,2012,6,13,-34.47,25.7,3025,21.0,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_24,JV,2012,6,14,-34.49,25.64,2970,19.8,19,0,0,0,0,0,0,0,0.0,0,1,3,5,1,1
10470_25,JV,2012,6,15,-34.52,25.51,2860,21.9,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_26,JV,2012,6,16,-34.48,25.78,2970,21.6,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_27,JV,2012,6,17,-34.48,25.79,3036,21.5,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_28,JV,2012,6,18,-34.49,25.86,3014,21.7,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_29,JV,2012,6,19,-34.51,25.82,2772,21.6,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_30,JV,2012,6,20,-34.5,25.8,2783,21.7,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_31,JV,2012,6,21,-34.51,25.93,2937,21.0,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_32,JV,2012,6,22,-34.51,25.87,2882,20.6,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_33,JV,2012,6,23,-34.51,25.88,2970,20.7,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_34,JV,2012,6,24,-34.53,25.83,3036,20.1,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_35,JV,2012,6,25,-34.51,25.87,2937,20.7,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_36,JV,2012,6,26,-34.52,25.9,2970,21.5,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_37,JV,2012,6,27,-34.54,26.31,2090,21.5,14,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
10470_38,JV,2012,6,28,-34.54,26.15,2640,22.1,17,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_39,JV,2012,6,29,-34.57,26.15,2915,21.5,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_40,JV,2012,6,30,-34.56,26.21,1540,22.1,11,0,0,0,0,0,0,0,0.0,0,1,4,3,1,1
10470_41,JV,2012,7,1,-34.49,26.36,2431,22.3,16,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
10470_42,JV,2012,7,2,-34.45,26.33,2563,22.1,17,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_43,JV,2012,7,2,-34.54,26.11,2970,21.0,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_44,JV,2012,7,4,-34.48,25.91,1705,22.0,11,0,0,0,0,0,0,0,0.0,0,1,4,3,1,1
10470_45,JV,2012,7,4,-34.54,26.13,2970,22.3,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_46,JV,2012,7,6,-34.6,25.82,2530,22.0,16,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_47,JV,2012,7,7,-34.61,25.93,2420,22.1,16,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
10470_48,JV,2012,7,8,-32.67,28.97,2805,22.1,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
10470_49,JV,2012,7,9,-32.99,28.49,2937,22.1,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
10470_50,JV,2012,7,11,-33.17,28.31,2420,22.1,16,0,0,0,0,0,0,0,0.0,0,1,4,4,1,2
10470_51,JV,2012,7,12,-34.61,26.37,2145,21.2,14,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
10470_52,JV,2012,7,14,-34.53,26.09,2420,20.7,14,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
10470_53,JV,2012,7,16,-34.54,26.0,2585,21.4,17,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_54,JV,2012,7,17,-34.55,25.95,2585,21.0,16,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_55,JV,2012,7,18,-34.55,25.82,2750,21.2,18,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_56,JV,2012,7,19,-34.37,26.16,3025,21.1,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_57,JV,2012,7,20,-34.41,26.08,3135,21.3,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_58,JV,2012,7,21,-34.48,25.94,3025,21.3,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_60,JV,2012,7,23,-34.54,25.92,3190,20.9,20,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_61,JV,2012,7,23,-34.73,25.88,3212,21.0,20,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_62,JV,2012,7,25,-34.51,26.01,2530,20.9,17,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_63,JV,2012,7,25,-34.42,26.03,3212,21.0,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_64,JV,2012,7,27,-34.5,25.92,3003,21.1,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_65,JV,2012,7,27,-34.5,25.88,3212,21.2,20,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_66,JV,2012,7,29,-34.47,26.13,3025,21.0,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_67,JV,2012,7,30,-34.49,26.03,3080,20.9,20,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_68,JV,2012,7,31,-34.5,25.73,3025,20.9,19,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_69,JV,2012,8,1,-34.54,26.02,2200,20.4,14,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
10470_70,JV,2012,8,1,-34.53,25.65,3245,20.2,20,0,0,0,0,0,0,0,0.0,0,1,4,6,1,1
10470_71,JV,2012,8,2,-35.52,22.89,2948,20.4,19,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
10470_72,JV,2012,8,4,-36.68,21.28,2035,19.4,14,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_73,JV,2012,8,4,-36.97,20.58,3234,19.5,20,0,0,0,0,0,0,0,0.0,0,1,3,6,1,1
10470_74,JV,2012,8,7,-36.98,20.48,2200,19.3,14,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_75,JV,2012,8,7,-36.93,20.42,3124,19.1,20,0,0,0,0,0,0,0,0.0,0,1,3,6,1,1
10470_76,JV,2012,8,8,-36.78,20.15,3245,19.1,20,0,0,0,0,0,0,0,0.0,0,1,3,6,1,1
10470_77,JV,2012,8,9,-36.78,20.18,2706,18.6,17,0,0,0,0,0,0,0,0.0,0,1,3,5,1,1
10470_78,JV,2012,8,12,-36.83,20.16,2420,18.4,16,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_79,JV,2012,8,13,-36.8,28.71,2904,19.9,19,1,0,0,0,0,0,1,0.34,1,1,3,5,1,1
10470_80,JV,2012,8,14,-36.82,20.27,2464,18.7,16,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_81,JV,2012,8,15,-36.8,21.56,2035,18.9,14,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_82,JV,2012,8,16,-36.83,21.75,2420,19.8,16,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_83,JV,2012,8,17,-37.53,21.76,2255,19.6,15,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_84,JV,2012,8,18,-37.48,21.57,2145,17.8,14,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_85,JV,2012,8,19,-37.52,21.68,2321,19.7,15,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_86,JV,2012,8,20,-37.72,21.26,2255,19.6,15,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_87,JV,2012,8,21,-37.66,21.25,2255,17.1,15,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
10470_88,JV,2012,8,22,-37.59,21.34,2728,17.7,18,0,0,0,0,0,0,0,0.0,0,1,3,5,1,1
10470_89,JV,2012,8,23,-37.63,21.31,2937,17.7,19,0,0,0,0,0,0,0,0.0,0,1,3,5,1,1
10476_1,JV,2012,5,21,-34.6,25.33,2530,20.1,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_2,JV,2012,5,22,-34.6,25.52,2530,19.5,230,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10476_3,JV,2012,5,23,-34.57,25.35,2530,22.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_4,JV,2012,5,24,-34.57,25.53,2530,21.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_5,JV,2012,5,25,-34.55,25.48,2640,22.0,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_6,JV,2012,5,27,-34.47,25.6,2530,22.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_7,JV,2012,5,28,-34.57,25.57,2530,21.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_8,JV,2012,5,28,-34.55,25.55,2530,21.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_9,JV,2012,5,30,-34.55,25.53,2530,22.8,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_10,JV,2012,5,31,-34.52,25.4,2530,22.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_11,JV,2012,6,2,-34.55,25.92,2530,22.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_12,JV,2012,6,2,-34.55,25.52,2530,22.2,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_13,JV,2012,6,3,-34.53,25.5,2530,22.3,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_14,JV,2012,6,4,-34.58,25.67,2530,22.7,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_15,JV,2012,6,5,-35.56,25.58,2530,21.3,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_16,JV,2012,6,7,-34.58,25.68,2530,21.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_17,JV,2012,6,10,-34.55,25.7,2530,20.2,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_18,JV,2012,6,12,-34.53,25.54,2530,21.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_19,JV,2012,6,13,-34.58,25.29,2365,22.0,215,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
10476_20,JV,2012,6,15,-34.53,25.72,1815,21.7,165,0,0,0,0,0,0,0,0.0,0,1,4,3,1,1
10476_21,JV,2012,6,15,-34.55,25.67,2530,22.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_22,JV,2012,6,16,-34.56,25.7,2530,21.8,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_24,JV,2012,6,18,-34.57,25.75,2530,20.4,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_25,JV,2012,6,19,-34.57,25.76,2530,22.2,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_26,JV,2012,6,20,-34.56,25.73,2530,21.2,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_27,JV,2012,6,22,-34.57,25.7,2530,21.2,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_28,JV,2012,6,22,-34.56,25.73,2530,21.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10476_29,JV,2012,6,24,-35.97,25.18,2695,19.1,245,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10476_30,JV,2012,6,24,-36.58,25.29,2805,19.5,225,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10478_1,JV,2012,5,29,-34.22,16.25,1782,17.1,162,0,0,0,0,0,0,0,0.0,0,1,3,3,1,1
10478_2,JV,2012,5,30,-35.27,15.39,1969,18.5,179,0,0,0,0,0,0,0,0.0,0,1,3,3,1,1
10478_3,JV,2012,5,31,-36.39,14.34,2244,18.0,204,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
10478_4,JV,2012,6,1,-36.88,21.2,2420,22.2,220,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
10478_5,JV,2012,6,3,-36.85,21.67,2530,22.8,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_6,JV,2012,6,4,-36.85,21.93,2640,22.3,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_7,JV,2012,6,5,-36.95,21.78,2640,22.5,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_8,JV,2012,6,6,-37.09,20.75,2640,17.0,240,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10478_9,JV,2012,6,7,-36.95,20.71,2640,17.0,240,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10478_10,JV,2012,6,8,-36.87,20.88,1980,18.0,180,0,0,0,0,0,0,0,0.0,0,1,3,3,1,1
10478_11,JV,2012,6,9,-37.0,20.84,2200,18.8,200,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
10478_12,JV,2012,6,10,-36.85,21.75,2640,18.8,240,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10478_13,JV,2012,6,11,-37.0,21.0,2640,20.9,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_14,JV,2012,6,12,-36.87,20.92,1980,18.4,180,0,0,0,0,0,0,0,0.0,0,1,3,3,1,1
10478_15,JV,2012,6,13,-36.85,21.42,2640,20.3,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_16,JV,2012,6,14,-36.95,21.25,2640,20.8,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_17,JV,2012,6,15,-36.92,21.04,2640,20.8,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_18,JV,2012,6,16,-36.87,21.09,2640,20.0,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_19,JV,2012,6,17,-36.97,21.05,2640,21.6,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_20,JV,2012,6,18,-37.05,21.13,2640,20.8,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_22,JV,2012,6,20,-34.78,25.0,2640,21.3,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_23,JV,2012,6,22,-35.25,23.5,2640,21.9,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_24,JV,2012,6,23,-36.85,21.6,2640,21.8,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
10478_25,JV,2012,6,24,-36.88,21.16,2640,19.0,240,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10478_26,JV,2012,6,26,-37.09,26.36,2640,19.2,240,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
10478_27,JV,2012,6,27,-36.53,26.87,2200,18.5,200,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
10478_28,JV,2012,6,28,-35.63,28.24,2420,18.2,220,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
10478_29,JV,2012,6,29,-34.88,28.36,2640,18.6,240,0,0,0,0,0,0,0,0.0,0,1,3,5,2,2
10478_30,JV,2012,6,30,-31.38,30.54,2640,22.8,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_31,JV,2012,7,1,-31.42,30.53,2640,22.6,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_32,JV,2012,7,2,-31.38,30.44,2640,22.8,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_33,JV,2012,7,4,-31.5,30.37,2200,22.6,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,2
10478_34,JV,2012,7,5,-31.55,30.49,2640,22.6,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_35,JV,2012,7,6,-31.52,30.43,2640,22.3,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_36,JV,2012,7,7,-31.67,29.99,2200,22.3,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,2
10478_37,JV,2012,7,9,-31.55,30.37,2640,22.6,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_38,JV,2012,7,10,-31.5,30.43,2640,22.2,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_39,JV,2012,7,10,-31.59,30.1,2310,22.4,210,0,0,0,0,0,0,0,0.0,0,1,4,4,2,2
10478_40,JV,2012,7,12,-31.63,30.05,2310,22.2,210,0,0,0,0,0,0,0,0.0,0,1,4,4,2,2
10478_41,JV,2012,7,12,-31.52,30.43,2640,22.5,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_42,JV,2012,7,13,-31.34,30.6,2640,22.3,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_43,JV,2012,7,16,-31.77,29.85,2640,21.8,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_44,JV,2012,7,18,-31.78,29.94,2640,21.7,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_45,JV,2012,7,19,-31.67,29.99,2420,21.5,220,0,0,0,0,0,0,0,0.0,0,1,4,4,2,2
10478_46,JV,2012,7,20,-31.5,30.25,2200,21.9,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,2
10478_47,JV,2012,7,21,-31.29,30.47,2420,21.9,220,0,0,0,0,0,0,0,0.0,0,1,4,4,2,2
10478_48,JV,2012,7,22,-31.34,30.43,2530,22.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
10478_49,JV,2012,7,23,-31.27,30.5,2640,21.5,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
