set_id,fleet,year,month,day,lat,lon,hooks,sst,buoys,green,hawksbill,oliveridley,leatherback,loggerhead,turtle,total
4793_26,JV,2005,9,19,-36.90,20.15,3030,19.40,303,0,0,0,0,0,0,0
4793_27,JV,2005,9,20,-36.90,20.17,2950,18.40,295,0,0,0,0,0,0,0
4793_28,JV,2005,9,21,-36.83,20.12,3080,18.40,308,0,0,0,0,0,0,0
4793_29,JV,2005,9,23,-36.88,20.70,2820,18.40,282,0,0,0,0,0,0,0
4793_30,JV,2005,9,23,-37.12,20.80,2610,18.40,261,0,0,0,1,0,0,1
4793_31,JV,2005,9,25,-37.12,20.83,2210,18.20,221,0,0,0,0,0,0,0
4794_1,JV,2005,8,18,-36.93,20.33,1600,17.10,160,0,0,0,0,0,0,0
4794_2,JV,2005,8,19,-36.98,20.82,1800,18.80,180,0,0,0,0,0,0,0
4794_3,JV,2005,8,20,-36.84,21.01,2300,18.00,230,0,0,0,0,0,0,0
4794_4,JV,2005,8,21,-37.06,20.70,2400,18.60,240,0,0,0,0,0,0,0
4794_5,JV,2005,8,22,-37.06,20.92,2200,17.60,220,0,0,0,0,0,0,0
4794_6,JV,2005,8,23,-37.06,20.84,2300,17.70,230,0,0,0,0,0,0,0
4794_8,JV,2005,8,25,-37.05,21.04,2400,19.10,240,0,0,0,0,0,0,0
4794_9,JV,2005,8,27,-37.06,21.01,1600,19.70,160,0,0,0,0,0,0,0
4794_10,JV,2005,8,28,-37.06,20.75,2440,19.30,244,0,0,0,0,0,0,0
4794_11,JV,2005,8,29,-37.06,20.64,2430,18.40,243,0,0,0,0,0,0,0
4794_12,JV,2005,8,30,-37.06,20.29,2300,19.00,230,0,0,0,0,0,0,0
4794_13,JV,2005,8,31,-37.26,20.01,2300,19.80,230,0,0,0,0,0,0,0
4794_15,JV,2005,9,2,-37.20,20.85,2100,16.70,210,0,0,0,0,0,0,0
4794_16,JV,2005,9,3,-37.17,20.89,2480,17.60,248,0,0,0,0,0,0,0
4794_17,JV,2005,9,4,-37.14,21.10,2400,18.50,240,0,0,0,0,0,0,0
4794_18,JV,2005,9,5,-37.15,20.98,2300,18.60,230,0,0,0,0,0,0,0
4794_19,JV,2005,9,6,-37.08,20.93,2400,17.70,240,0,0,0,0,0,0,0
4794_20,JV,2005,9,7,-37.13,20.89,2400,17.90,240,0,0,0,0,0,0,0
4794_21,JV,2005,9,8,-37.15,21.01,2200,19.50,220,0,0,0,0,0,0,0
4794_22,JV,2005,9,9,-37.14,21.01,2200,19.00,220,0,0,0,0,0,0,0
4794_23,JV,2005,9,10,-37.00,20.85,2300,18.30,230,0,0,0,0,0,0,0
4794_24,JV,2005,9,11,-37.14,20.84,2500,19.80,250,0,0,0,0,0,0,0
4794_25,JV,2005,9,12,-37.14,20.84,2500,18.80,250,0,0,0,0,0,0,0
4794_26,JV,2005,9,13,-37.15,20.72,2200,18.40,220,0,0,0,0,0,0,0
4794_27,JV,2005,9,14,-37.09,20.43,2200,19.10,220,0,0,0,0,0,0,0
4794_28,JV,2005,9,15,-37.11,20.61,2500,19.00,250,0,0,0,0,0,0,0
4794_29,JV,2005,9,16,-37.13,20.84,2530,18.70,253,0,0,0,0,0,0,0
4794_30,JV,2005,9,17,-37.13,20.84,2600,18.70,260,0,0,0,0,0,0,0
4794_31,JV,2005,9,18,-37.12,20.85,2600,18.40,260,0,0,0,0,0,0,0
4794_32,JV,2005,9,19,-37.12,21.02,2450,18.50,240,0,0,0,0,0,0,0
4794_33,JV,2005,9,20,-37.12,20.85,2000,17.70,200,0,0,0,0,0,0,0
4794_34,JV,2005,9,21,-37.09,20.87,2600,18.80,260,0,0,0,0,0,0,0
4794_35,JV,2005,9,22,-37.10,20.85,2590,17.90,259,0,0,0,0,0,0,0
4794_36,JV,2005,9,23,-37.07,20.92,2600,18.00,260,0,0,0,0,0,0,0
4794_37,JV,2005,9,24,-37.08,20.90,2400,17.90,240,0,0,0,0,0,0,0
4794_38,JV,2005,9,25,-37.08,20.84,2200,17.80,220,0,0,0,0,0,0,0
4794_39,JV,2005,9,26,-37.10,20.84,2500,17.70,250,0,0,0,0,0,0,0
4794_40,JV,2005,9,27,-37.11,21.09,2400,17.90,240,0,0,0,0,0,0,0
4794_41,JV,2005,9,28,-37.17,21.03,1810,17.30,181,0,0,0,0,0,0,0
4794_42,JV,2005,9,29,-37.07,21.10,2200,18.00,220,0,0,0,0,0,0,0
4794_43,JV,2005,9,30,-37.07,20.95,2300,18.30,230,0,0,0,0,0,0,0
4794_45,JV,2005,10,2,-37.06,20.97,2500,21.10,250,0,0,0,0,0,0,0
4794_46,JV,2005,10,3,-37.05,20.92,2300,21.50,230,0,0,0,0,0,0,0
4813_1,JV,2005,8,27,-36.85,21.20,2035,18.90,185,0,0,0,0,0,0,0
4813_2,JV,2005,8,28,-36.85,21.00,2530,18.20,230,0,0,0,0,0,0,0
4813_3,JV,2005,8,29,-37.18,20.62,2530,18.70,230,0,0,0,0,0,0,0
4813_4,JV,2005,8,30,-37.18,20.28,2530,19.60,230,0,0,0,0,0,0,0
4813_7,JV,2005,9,2,-38.22,20.17,2200,19.00,200,0,0,0,0,0,0,0
4813_9,JV,2005,9,4,-37.25,21.08,2640,17.20,240,0,0,0,0,0,0,0
4813_10,JV,2005,9,5,-37.25,20.89,2530,17.70,230,0,0,0,0,0,0,0
4813_11,JV,2005,9,6,-37.17,20.58,2530,17.10,230,0,0,0,0,0,0,0
4813_12,JV,2005,9,7,-37.92,21.43,2750,18.40,250,0,0,0,0,0,0,0
4813_13,JV,2005,9,10,-33.73,27.60,2420,21.40,220,0,0,0,0,0,0,0
4813_15,JV,2005,9,12,-34.95,24.62,2200,21.10,200,0,0,0,0,0,0,0
4813_16,JV,2005,9,13,-35.03,24.35,2200,21.20,200,0,0,0,0,0,0,0
4813_17,JV,2005,9,15,-35.03,24.92,2420,18.70,220,0,0,0,0,0,0,0
4813_18,JV,2005,9,16,-34.95,24.87,2530,18.60,230,0,0,0,0,0,0,0
4813_19,JV,2005,9,17,-34.93,24.69,2530,18.40,230,0,0,0,0,0,0,0
4813_20,JV,2005,9,18,-35.02,24.85,2200,18.20,200,0,0,0,0,0,0,0
4813_21,JV,2005,9,19,-35.02,24.85,2860,18.20,260,0,0,0,0,0,0,0
4813_22,JV,2005,9,20,-35.02,24.85,2860,18.40,260,0,0,0,0,0,0,0
4813_23,JV,2005,9,21,-35.22,24.64,2420,19.00,220,0,0,0,0,0,0,0
4813_24,JV,2005,9,22,-35.57,24.28,2640,18.80,240,0,0,0,0,0,0,0
4813_25,JV,2005,9,23,-35.22,24.05,2640,18.70,240,0,0,0,0,0,0,0
4813_26,JV,2005,9,24,-34.87,24.80,2640,18.10,240,0,0,0,0,0,0,0
4813_27,JV,2005,9,25,-34.88,24.88,2310,18.90,210,0,0,0,0,0,0,0
4813_28,JV,2005,9,26,-35.18,23.84,2640,18.90,240,0,0,0,0,0,0,0
4813_30,JV,2005,9,28,-37.07,21.00,2640,17.30,240,0,0,0,0,0,0,0
4813_31,JV,2005,9,29,-37.13,21.09,2420,17.60,220,0,0,0,0,0,0,0
4813_32,JV,2005,9,30,-37.13,20.92,2530,19.00,230,0,0,0,0,0,0,0
4813_33,JV,2005,10,1,-37.15,20.75,2420,17.90,220,0,0,0,0,0,0,0
4813_34,JV,2005,10,2,-37.12,20.97,2640,21.60,240,0,0,0,0,0,0,0
4813_35,JV,2005,10,3,-37.26,20.57,2200,21.70,200,0,0,0,0,0,0,0
4813_36,JV,2005,10,5,-33.78,17.15,2640,15.40,240,0,0,0,0,0,0,0
4813_37,JV,2005,10,6,-33.13,16.16,2970,15.70,270,0,0,0,0,0,0,0
4813_38,JV,2005,10,8,-36.20,19.65,2970,17.90,270,0,0,0,0,0,0,0
4813_39,JV,2005,10,8,-36.02,19.53,2420,18.00,220,0,0,0,0,0,0,0
4813_40,JV,2005,10,10,-36.92,21.08,2750,18.60,250,0,0,0,0,0,0,0
4813_41,JV,2005,10,11,-36.95,20.50,2970,19.40,270,0,0,0,0,0,0,0
4813_43,JV,2005,10,13,-36.93,21.40,2530,18.20,230,0,0,0,0,0,0,0
4813_44,JV,2005,10,14,-37.01,20.83,2860,18.60,260,0,0,0,0,0,0,0
4813_50,JV,2005,10,19,-37.32,20.58,2750,17.80,250,0,0,0,0,0,0,0
4813_52,JV,2005,10,21,-37.28,20.46,2750,18.10,250,0,0,0,0,0,0,0
4813_53,JV,2005,10,22,-37.12,20.75,3047,19.60,277,0,0,0,0,0,0,0
4813_54,JV,2005,10,23,-37.07,20.80,2970,18.90,270,0,0,0,0,0,0,0
4813_56,JV,2005,10,25,-37.01,20.73,3080,19.50,280,0,0,0,0,0,0,0
4813_57,JV,2005,10,26,-37.02,20.70,2640,18.90,240,0,0,0,0,0,0,0
4813_59,JV,2005,10,28,-37.03,20.50,3080,19.80,280,0,0,0,0,0,0,0
4813_62,JV,2005,11,2,-33.87,17.34,2970,17.30,270,0,0,0,0,0,0,0
4813_63,JV,2005,11,3,-33.92,17.29,2783,16.80,253,0,0,0,0,0,0,0
4829_1,JV,2005,9,4,-30.98,15.41,3000,16.50,300,0,0,0,0,0,0,0
4829_2,JV,2005,9,6,-32.85,16.53,3000,15.40,300,0,0,0,0,0,0,0
4829_3,JV,2005,9,7,-32.85,16.53,3000,15.80,300,0,0,0,0,0,0,0
4829_4,JV,2005,9,8,-32.50,15.50,3070,16.00,307,0,0,0,0,0,0,0
4829_5,JV,2005,9,9,-31.83,15.67,3000,15.80,300,0,0,0,0,0,0,0
4829_6,JV,2005,9,10,-31.51,15.37,3000,16.10,300,0,0,0,0,0,0,0
4829_7,JV,2005,9,11,-31.83,15.33,2750,16.00,275,0,0,0,0,0,0,0
4829_8,JV,2005,9,12,-32.00,15.50,3000,16.00,300,0,0,0,0,0,0,0
4829_9,JV,2005,9,14,-35.67,18.53,2400,15.30,240,0,0,0,0,0,0,0
4829_10,JV,2005,9,15,-36.12,19.51,2200,16.70,220,0,0,0,0,0,0,0
4829_11,JV,2005,9,16,-36.34,19.67,2800,15.00,280,0,0,0,0,0,0,0
4829_12,JV,2005,9,18,-38.14,21.59,2900,18.60,290,0,0,0,0,0,0,0
4829_13,JV,2005,9,19,-38.07,21.58,2900,19.80,290,0,0,0,0,0,0,0
4829_14,JV,2005,9,20,-38.01,21.58,2900,18.90,290,0,0,0,0,0,0,0
4829_15,JV,2005,9,21,-38.17,21.58,2800,19.70,280,0,0,0,0,0,0,0
4829_16,JV,2005,9,22,-38.08,21.58,3000,19.70,300,0,0,0,0,0,0,0
4829_17,JV,2005,9,23,-38.01,21.58,3000,19.40,300,0,0,0,0,0,0,0
4829_18,JV,2005,9,24,-38.08,21.58,2800,19.80,280,0,0,0,0,0,0,0
4829_19,JV,2005,9,25,-38.10,21.58,2200,18.70,220,0,0,0,0,0,0,0
4829_20,JV,2005,9,26,-38.08,21.50,2800,18.60,280,0,0,0,0,0,0,0
4829_23,JV,2005,9,30,-37.55,20.44,2200,17.50,220,0,0,0,0,0,0,0
4829_24,JV,2005,10,1,-37.57,20.68,2350,17.60,235,0,0,0,0,0,0,0
4829_26,JV,2005,10,3,-37.75,20.17,1800,17.70,180,0,0,0,0,0,0,0
4829_27,JV,2005,10,4,-37.61,20.07,1850,18.30,185,0,0,0,0,0,0,0
4829_28,JV,2005,10,5,-37.33,19.84,2600,19.60,260,0,0,0,0,0,0,0
4829_29,JV,2005,10,6,-36.79,19.83,2600,16.00,260,0,0,0,0,0,0,0
4829_32,JV,2005,10,9,-37.42,20.83,2600,17.50,260,0,0,0,0,0,0,0
4829_33,JV,2005,10,10,-37.45,20.91,2100,17.70,210,0,0,0,0,0,0,0
4829_34,JV,2005,10,11,-37.42,20.67,2600,17.90,260,0,0,0,0,0,0,0
4829_35,JV,2005,10,13,-37.58,20.40,2600,17.40,260,0,0,0,0,0,0,0
4829_36,JV,2005,10,13,-37.59,20.57,2600,17.30,260,0,0,0,0,0,0,0
4829_37,JV,2005,10,14,-37.67,20.50,2600,17.60,260,0,0,0,0,0,0,0
4829_38,JV,2005,10,16,-37.67,20.41,2400,18.80,240,0,0,0,0,0,0,0
4829_40,JV,2005,10,18,-37.08,19.33,2340,18.60,234,0,0,0,0,0,0,0
4834_1,JV,2005,9,6,-37.06,24.14,3000,18.50,300,0,0,0,0,0,0,0
4834_2,JV,2005,9,7,-36.68,24.13,3000,18.20,300,0,0,0,0,0,0,0
4834_3,JV,2005,9,8,-36.67,24.88,3070,18.30,307,0,0,0,0,0,0,0
4834_4,JV,2005,9,9,-36.68,25.61,3050,18.40,305,0,0,0,0,0,0,0
4834_5,JV,2005,9,11,-38.09,21.51,3150,18.10,315,0,0,0,0,0,0,0
4834_6,JV,2005,9,12,-38.08,21.51,3150,18.20,315,0,0,0,0,0,0,0
4834_7,JV,2005,9,13,-38.08,21.51,3150,19.30,315,0,0,0,0,0,0,0
4834_8,JV,2005,9,14,-38.18,21.50,3050,19.40,305,0,0,0,0,0,0,0
4834_9,JV,2005,9,15,-38.26,21.51,3000,19.20,300,0,0,0,0,0,0,0
4834_10,JV,2005,9,16,-38.24,21.52,3150,18.50,315,0,0,0,0,0,0,0
4834_11,JV,2005,9,17,-38.10,21.51,3200,18.40,320,0,0,0,0,0,0,0
4834_12,JV,2005,9,18,-38.14,21.51,3200,18.30,320,0,0,0,0,0,0,0
4834_13,JV,2005,9,19,-38.13,21.51,3200,18.90,320,0,0,0,0,0,0,0
4834_14,JV,2005,9,20,-38.15,21.51,3200,19.50,320,0,0,0,0,0,0,0
4834_15,JV,2005,9,21,-38.26,21.51,3250,19.10,325,0,0,0,0,0,0,0
4834_16,JV,2005,9,22,-38.14,21.51,3290,19.70,329,0,0,0,0,0,0,0
4834_17,JV,2005,9,23,-38.04,21.46,3200,19.30,320,0,0,0,0,0,0,0
4834_20,JV,2005,9,27,-37.31,20.99,2100,18.20,210,0,0,0,0,0,0,0
4834_21,JV,2005,9,28,-37.43,21.09,2500,18.60,250,0,0,0,0,0,0,0
4834_23,JV,2005,9,30,-37.41,20.74,2500,17.30,250,0,0,0,0,0,0,0
4834_24,JV,2005,10,1,-37.40,20.66,2500,18.40,250,0,0,0,0,0,0,0
4834_27,JV,2005,10,4,-37.61,19.92,2500,17.70,250,0,0,0,0,0,0,0
4834_28,JV,2005,10,5,-37.51,19.76,2850,18.30,285,0,0,0,0,0,0,0
4834_29,JV,2005,10,6,-36.85,19.75,2900,15.40,290,0,0,0,0,0,0,0
4834_30,JV,2005,10,7,-36.83,19.64,2900,18.90,290,0,0,0,0,0,0,0
4834_31,JV,2005,10,8,-37.30,20.05,2700,19.40,270,0,0,0,0,0,0,0
4834_32,JV,2005,10,9,-36.53,23.53,2700,19.00,270,0,0,0,0,0,0,0
4834_33,JV,2005,10,11,-37.42,21.42,2400,21.00,240,0,0,0,0,0,0,0
4834_34,JV,2005,10,13,-37.46,20.35,2600,17.00,260,0,0,0,0,0,0,0
4834_35,JV,2005,10,13,-37.50,20.73,2700,17.20,270,0,0,0,0,0,0,0
4834_36,JV,2005,10,14,-37.59,20.43,2800,17.50,280,0,0,0,0,0,0,0
4834_37,JV,2005,10,15,-37.58,20.17,2800,18.60,280,0,0,0,0,0,0,0
4834_38,JV,2005,10,16,-37.32,20.16,2800,18.80,280,0,0,0,0,0,0,0
4834_39,JV,2005,10,18,-36.57,19.57,2800,19.50,280,0,0,0,0,0,0,0
4834_40,JV,2005,10,19,-35.59,18.80,2000,19.50,200,0,0,0,0,0,0,0
4836_1,SA,2005,9,7,-31.27,15.53,1550,16.10,243,0,0,0,0,0,0,0
4836_2,SA,2005,9,8,-30.73,14.99,1550,16.40,243,0,0,0,0,0,0,0
4836_3,SA,2005,9,9,-30.63,15.01,1550,16.40,243,0,0,0,0,0,0,0
4836_4,SA,2005,9,11,-29.48,12.11,1550,18.40,243,0,0,0,0,0,0,0
4836_5,SA,2005,9,12,-29.46,12.12,1550,18.20,250,0,0,0,0,0,0,0
4836_6,SA,2005,9,13,-29.45,12.16,1550,16.40,243,0,0,0,0,0,0,0
4836_7,SA,2005,9,15,-31.75,15.78,1550,17.40,243,0,0,0,0,0,0,0
4836_8,SA,2005,9,16,-32.05,16.04,1550,16.50,243,0,0,0,0,0,0,0
4836_9,SA,2005,9,17,-32.16,16.12,1550,16.40,243,0,0,0,0,0,0,0
4836_10,SA,2005,9,18,-32.16,16.16,1550,17.20,243,0,0,0,0,0,0,0
4836_11,SA,2005,9,19,-32.13,16.11,1550,17.40,243,0,0,0,0,0,0,0
4836_12,SA,2005,9,20,-32.17,16.16,1550,16.50,243,0,0,0,0,0,0,0
4836_13,SA,2005,9,21,-32.16,16.16,1550,16.40,243,0,0,0,0,0,0,0
4836_14,SA,2005,9,22,-32.16,16.15,1550,17.00,243,0,0,0,0,0,0,0
4836_15,SA,2005,9,23,-32.27,16.20,1550,16.10,243,0,0,0,0,0,0,0
4854_1,SA,2005,9,12,-31.55,11.52,1400,17.22,360,0,0,0,0,0,0,0
4854_2,SA,2005,9,13,-31.48,11.55,1440,17.11,360,0,0,0,0,0,0,0
4854_3,SA,2005,9,14,-31.20,11.47,1440,17.00,360,0,0,0,0,0,0,0
4854_4,SA,2005,9,15,-31.42,11.42,640,17.28,44,0,0,0,0,0,0,0
4854_5,SA,2005,9,16,-31.50,11.12,1440,18.00,360,0,0,0,0,0,0,0
4932_1,JV,2005,9,24,-36.26,19.77,2210,18.10,221,0,0,0,0,0,0,0
4932_2,JV,2005,9,25,-36.34,19.86,2150,18.70,215,0,0,0,0,0,0,0
4932_3,JV,2005,9,26,-36.22,19.57,2560,17.30,256,0,0,0,0,0,0,0
4932_4,JV,2005,9,27,-36.16,19.59,2480,17.50,248,0,0,0,0,0,0,0
4932_5,JV,2005,9,28,-36.06,19.55,2750,15.90,275,0,0,0,0,0,0,0
4932_6,JV,2005,9,29,-36.67,20.29,2390,16.10,239,0,0,0,0,0,0,0
4932_7,JV,2005,9,30,-37.00,20.96,2410,17.80,241,0,0,0,0,0,0,0
4932_8,JV,2005,10,1,-37.26,20.73,2430,17.30,243,0,0,0,0,0,0,0
4932_9,JV,2005,10,2,-37.21,20.83,2310,21.00,231,0,0,0,0,0,0,0
4932_10,JV,2005,10,3,-37.57,20.30,2340,18.50,234,0,0,0,0,0,0,0
4932_11,JV,2005,10,4,-37.82,20.00,2380,17.80,238,0,0,0,0,0,0,0
4932_12,JV,2005,10,5,-37.57,19.61,2450,19.10,245,0,0,0,0,0,0,0
4932_13,JV,2005,10,6,-36.75,19.93,2740,16.70,274,0,0,0,0,0,0,0
4932_14,JV,2005,10,7,-36.45,19.66,2430,18.90,243,0,0,0,0,0,0,0
4932_16,JV,2005,10,9,-37.18,20.84,2530,18.10,253,0,0,0,0,0,0,0
4932_17,JV,2005,10,9,-37.18,20.72,2610,18.00,261,0,0,0,0,0,0,0
4932_18,JV,2005,10,10,-37.20,20.52,2640,19.00,264,0,0,0,0,0,0,0
4932_19,JV,2005,10,11,-37.21,20.50,2590,18.70,259,0,0,0,0,0,0,0
4932_20,JV,2005,10,12,-37.22,20.55,2530,12.20,253,0,0,0,0,0,0,0
4932_21,JV,2005,10,13,-37.18,20.63,2620,18.30,262,0,0,0,0,0,0,0
4932_22,JV,2005,10,14,-37.19,20.55,2650,19.80,265,0,0,0,0,0,0,0
4932_23,JV,2005,10,16,-37.13,20.67,2620,19.50,262,0,0,0,0,0,0,0
4932_26,JV,2005,10,18,-37.17,20.62,2750,19.70,275,0,0,0,0,0,0,0
4932_27,JV,2005,10,19,-37.16,20.45,2520,19.00,252,0,0,0,0,0,0,0
4932_29,JV,2005,10,21,-37.13,20.60,2750,17.00,275,0,0,0,0,0,0,0
4932_30,JV,2005,10,22,-37.07,20.76,2800,19.50,280,0,0,0,0,0,0,0
4932_31,JV,2005,10,23,-37.01,20.77,2700,19.00,270,0,0,0,0,0,0,0
4933_1,JV,2005,9,24,-30.83,31.58,2230,21.70,223,0,0,0,0,0,0,0
4933_2,JV,2005,9,25,-32.23,29.76,2200,22.40,220,0,0,0,0,0,0,0
4933_3,JV,2005,9,26,-33.30,28.30,2230,22.30,223,0,0,0,0,0,0,0
4933_4,JV,2005,9,27,-34.58,25.97,2230,21.90,223,0,0,0,0,0,0,0
4933_5,JV,2005,9,27,-34.48,26.05,2000,21.90,200,0,0,0,0,0,0,0
4933_6,JV,2005,9,29,-34.58,25.93,2200,21.90,220,0,0,0,0,0,0,0
4933_7,JV,2005,9,30,-34.58,25.91,2000,22.00,200,0,0,0,0,0,0,0
4933_8,JV,2005,10,1,-34.60,25.61,2030,21.80,203,0,0,0,0,0,0,0
4933_9,JV,2005,10,2,-34.59,25.92,2200,21.80,220,0,0,0,0,0,0,0
4933_10,JV,2005,10,3,-35.55,23.07,2200,21.30,220,0,0,0,0,0,0,0
4933_11,JV,2005,10,4,-36.57,21.90,2200,21.00,220,0,0,0,0,0,0,0
4933_13,JV,2005,10,6,-36.69,21.53,2420,18.30,242,0,0,0,0,0,0,0
4933_14,JV,2005,10,7,-36.69,21.53,2220,18.40,222,0,0,0,0,0,0,0
4933_15,JV,2005,10,8,-36.68,21.35,2430,18.10,243,0,0,0,0,0,0,0
4933_16,JV,2005,10,9,-36.68,21.61,2430,18.50,243,0,0,0,0,0,0,0
4933_17,JV,2005,10,10,-36.72,21.53,2440,18.50,244,0,0,0,0,0,0,0
4933_18,JV,2005,10,11,-36.77,21.54,2380,18.90,238,0,0,0,0,0,0,0
4933_19,JV,2005,10,12,-36.78,21.45,2440,19.20,244,0,0,0,0,0,0,0
4933_20,JV,2005,10,13,-36.78,21.41,2400,18.10,240,0,0,0,0,0,0,0
4933_21,JV,2005,10,14,-36.81,20.55,2420,19.00,242,0,0,0,0,0,0,0
4933_22,JV,2005,10,15,-36.50,20.08,2620,19.80,262,0,0,0,0,0,0,0
4933_23,JV,2005,10,16,-36.80,20.38,2590,19.80,259,0,0,0,0,0,0,0
4933_24,JV,2005,10,17,-36.95,20.58,2590,19.80,259,0,0,0,0,0,0,0
4933_25,JV,2005,10,18,-36.87,20.65,2640,19.90,264,0,0,0,0,0,0,0
4933_27,JV,2005,10,20,-36.43,20.01,2570,15.80,257,0,0,0,0,0,0,0
4933_28,JV,2005,10,21,-36.78,21.12,2380,17.90,238,0,0,0,0,0,0,0
4933_29,JV,2005,10,22,-36.78,21.07,2620,18.70,262,0,0,0,0,0,0,0
4933_30,JV,2005,10,23,-36.78,21.16,2630,18.30,263,0,0,0,0,0,0,0
4933_31,JV,2005,10,24,-36.78,21.10,2640,18.30,264,0,0,0,0,0,0,0
4933_32,JV,2005,10,25,-36.79,21.09,2600,18.20,260,0,0,0,0,0,0,0
4933_33,JV,2005,10,26,-36.87,20.59,2810,18.50,281,0,0,0,0,0,0,0
4962_1,JV,2005,9,30,-35.21,18.50,2871,16.20,261,0,0,0,0,0,0,0
4962_2,JV,2005,9,30,-35.57,18.91,3333,17.50,303,0,0,0,0,0,0,0
4962_3,JV,2005,10,2,-36.12,19.50,2926,17.60,266,0,0,0,0,0,0,0
4962_5,JV,2005,10,4,-36.45,19.81,2970,19.70,270,0,0,0,0,0,0,0
4962_6,JV,2005,10,5,-36.38,19.67,2981,18.60,271,0,0,0,0,0,0,0
4962_7,JV,2005,10,6,-36.33,19.71,3047,19.20,277,0,0,0,0,0,0,0
4962_8,JV,2005,10,7,-36.33,19.23,2750,19.00,250,0,0,0,0,0,0,0
4962_9,JV,2005,10,7,-36.28,19.14,3080,18.70,280,0,0,0,0,0,0,0
4962_10,JV,2005,10,9,-37.04,20.68,2013,18.00,183,0,0,0,0,0,0,0
4962_11,JV,2005,10,9,-37.05,20.75,2860,18.50,260,0,0,0,0,0,0,0
4962_13,JV,2005,10,11,-37.07,20.48,2970,19.20,270,0,0,0,0,0,0,0
4962_14,JV,2005,10,13,-37.07,20.76,2860,18.20,260,0,0,0,0,0,0,0
4962_15,JV,2005,10,13,-37.06,20.58,3091,18.90,281,0,0,0,0,0,0,0
4962_16,JV,2005,10,14,-36.96,20.35,3311,19.90,301,0,0,0,0,0,0,0
4962_21,JV,2005,10,19,-36.90,20.54,2882,18.60,262,0,0,0,0,0,0,0
4962_22,JV,2005,10,20,-36.91,20.66,3113,19.20,283,0,0,0,0,0,0,0
4962_23,JV,2005,10,21,-36.88,20.72,3256,19.10,296,0,0,0,0,0,0,0
4962_24,JV,2005,10,22,-36.89,20.98,3102,19.00,282,0,0,0,0,0,0,0
4962_25,JV,2005,10,23,-36.90,20.83,2915,19.20,265,0,0,0,0,0,0,0
4962_26,JV,2005,10,24,-36.90,20.83,2926,18.60,266,0,0,0,0,0,0,0
4962_27,JV,2005,10,25,-36.90,20.71,3080,19.60,280,0,0,0,0,0,0,0
4962_28,JV,2005,10,26,-36.90,20.87,3102,19.20,282,0,0,0,0,0,0,0
4962_29,JV,2005,10,27,-36.96,20.88,2915,18.70,265,0,0,0,0,0,0,0
4962_32,JV,2005,11,1,-34.92,24.66,2420,21.50,220,0,0,0,0,0,0,0
4962_34,JV,2005,11,3,-34.10,26.97,2211,23.60,201,0,0,0,0,0,0,0
4962_35,JV,2005,11,4,-34.13,26.96,2211,23.00,201,0,0,0,0,0,0,0
4962_36,JV,2005,11,5,-34.11,27.04,2277,22.20,207,0,0,0,0,0,0,0
4962_37,JV,2005,11,6,-34.11,27.04,2222,21.40,202,0,0,0,0,0,0,0
4962_38,JV,2005,11,6,-34.06,27.13,2640,22.50,241,0,0,0,0,0,0,0
4962_39,JV,2005,11,8,-34.10,27.12,2233,23.10,203,0,0,0,0,0,0,0
4962_40,JV,2005,11,8,-34.17,26.91,2563,23.30,233,0,0,0,0,0,0,0
4962_41,JV,2005,11,10,-34.67,27.34,2244,23.30,204,0,0,0,0,0,0,0
4962_42,JV,2005,11,11,-36.83,20.91,2970,19.30,270,0,0,0,0,0,0,0
4962_43,JV,2005,11,12,-36.66,21.33,3200,19.70,320,0,0,0,0,0,0,0
4962_44,JV,2005,11,13,-36.77,20.86,3010,19.50,301,0,0,0,0,0,0,0
4962_45,JV,2005,11,14,-36.78,20.89,3000,19.70,300,0,0,0,0,0,0,0
4962_46,JV,2005,11,15,-36.88,21.01,3010,19.90,301,0,0,0,0,0,0,0
4962_47,JV,2005,11,16,-36.88,20.66,2830,19.70,283,0,0,0,0,0,0,0
4962_52,JV,2005,11,21,-36.70,21.17,3000,19.90,300,0,0,0,0,0,0,0
4962_53,JV,2005,11,24,-33.73,29.01,3080,21.30,280,0,0,0,0,0,0,0
4962_54,JV,2005,11,25,-33.62,28.98,3102,21.20,282,0,0,0,0,0,0,0
4962_55,JV,2005,11,28,-31.79,31.85,2981,22.00,271,0,0,0,0,0,0,0
4962_56,JV,2005,11,29,-29.33,35.84,3190,23.60,319,0,0,0,0,0,0,0
4962_57,JV,2005,12,2,-31.16,30.68,2460,24.80,246,0,0,0,0,0,0,0
4962_58,JV,2005,12,2,-31.17,30.60,2870,25.10,287,0,0,0,0,0,0,0
4962_59,JV,2005,12,4,-31.28,30.62,2730,25.10,273,0,0,0,0,0,0,0
4962_60,JV,2005,12,4,-31.33,30.50,2740,25.10,274,0,0,0,0,0,0,0
4962_61,JV,2005,12,5,-31.33,30.50,2882,25.20,262,0,0,0,0,0,0,0
4962_62,JV,2005,12,7,-31.35,30.52,2783,24.60,253,0,0,0,0,0,0,0
4962_63,JV,2005,12,7,-31.39,30.43,2981,25.20,271,0,0,0,0,0,0,0
4962_64,JV,2005,12,8,-31.47,30.29,2761,24.60,251,0,0,0,0,0,0,0
4962_65,JV,2005,12,10,-31.35,30.33,3124,25.10,284,0,0,0,0,0,0,0
4970_1,JV,2005,10,2,-36.16,19.43,2450,17.00,245,0,0,0,0,0,0,0
